sample_id,channel,bucket,source_file,segment_start,segment_end,auto_event_count,auto_event_times_s_json,review_status,corrected_event_times_s_json,quality_flag,comment
loc_0003904,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,8.000000,10.000000,3,"[1.4780000448226929, 1.8799999952316284, 1.9579999446868896]",manual_corrected,"[0.62563, 0.68395, 1.478, 1.82314, 1.88, 1.958]",,
loc_0003903,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,6.000000,8.000000,2,"[0.1899999976158142, 1.621999979019165]",manual_corrected,"[0.19, 0.411788, 0.952223, 1.622]",,
loc_0003902,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,4.000000,6.000000,2,"[1.8519999980926514, 1.944000005722046]",manual_corrected,"[1.325473, 1.852, 1.944]",,
loc_0003569,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,58.000000,60.000000,2,"[0.37599998712539673, 1.5499999523162842]",manual_corrected,"[0.376, 0.450669, 1.55]",,
loc_0003567,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,54.000000,56.000000,2,"[0.3319999873638153, 1.090000033378601]",manual_corrected,"[0.264044, 0.332, 0.555645, 0.590637, 0.652846, 0.691726, 0.750046, 1.09]",,
loc_0003566,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,52.000000,54.000000,2,"[0.12800000607967377, 0.8740000128746033]",manual_corrected,"[0.128, 0.372908, 0.874]",,
loc_0003563,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,46.000000,48.000000,2,"[0.3499999940395355, 0.7919999957084656]",manual_corrected,"[0.35, 0.792, 0.913343, 1.169952, 1.827028]",,
loc_0003559,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,38.000000,40.000000,2,"[1.253999948501587, 1.4320000410079956]",manual_corrected,"[0.637294, 1.146624, 1.254, 1.432]",,
loc_0003557,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,34.000000,36.000000,2,"[0.15000000596046448, 0.4440000057220459]",manual_corrected,"[0.15, 0.444, 0.78115, 1.893124]",,
loc_0003554,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,28.000000,30.000000,2,"[0.972000002861023, 1.4220000505447388]",manual_corrected,"[0.248492, 0.462333, 0.972, 1.422]",,
loc_0003552,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,24.000000,26.000000,3,"[0.828000009059906, 0.9179999828338623, 1.184000015258789]",manual_corrected,"[0.260156, 0.828, 0.918, 1.184]",,
loc_0003548,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,16.000000,18.000000,3,"[0.3659999966621399, 0.6299999952316284, 1.3519999980926514]",manual_corrected,"[0.366, 0.396236, 0.63, 0.808367, 1.239937, 1.352]",,
loc_0003547,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,14.000000,16.000000,3,"[1.3359999656677246, 1.350000023841858, 1.4800000190734863]",manual_corrected,"[0.295148, 0.501213, 1.336, 1.35, 1.48, 1.811476]",,
loc_0003542,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,4.000000,6.000000,2,"[0.012000000104308128, 1.1979999542236328]",manual_corrected,"[0.012, 0.396236, 1.198]",,
loc_0003540,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,0.000000,2.000000,3,"[0.07599999755620956, 0.12399999797344208, 0.7720000147819519]",manual_corrected,"[0.076, 0.124, 0.543981, 0.772, 1.46933]",,
loc_0001528,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,56.000000,58.000000,2,"[0.07199999690055847, 0.31200000643730164]",manual_corrected,"[0.072, 0.159067, 0.248492, 0.312, 0.404012, 1.127184]",,
loc_0001524,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,48.000000,50.000000,2,"[0.7879999876022339, 0.8360000252723694]",manual_corrected,"[0.505101, 0.602301, 0.788, 0.836, 1.302145]",,
loc_0001520,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,40.000000,42.000000,3,"[0.1120000034570694, 0.8960000276565552, 1.3960000276565552]",manual_corrected,"[0.112, 0.275708, 0.536205, 0.567309, 0.621742, 0.827807, 0.896, 1.364353, 1.396]",,
loc_0001517,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,34.000000,36.000000,2,"[0.5659999847412109, 0.6200000047683716]",manual_corrected,"[0.089083, 0.566, 0.62, 1.181616, 1.44989, 1.492658]",,
loc_0001515,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,30.000000,32.000000,2,"[0.4399999976158142, 1.187999963760376]",manual_corrected,"[0.318476, 0.44, 0.897791, 1.131072, 1.188, 1.539314, 1.570418]",,
loc_0001514,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,28.000000,30.000000,2,"[0.019999999552965164, 0.1340000033378601]",manual_corrected,"[0.02, 0.134, 1.500434, 1.757043]",,
loc_0001511,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,22.000000,24.000000,2,"[0.5, 0.5400000214576721]",manual_corrected,"[0.221275, 0.396236, 0.446781, 0.5, 0.54, 1.531538]",,
loc_0001510,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,20.000000,22.000000,2,"[0.10400000214576721, 0.9039999842643738]",manual_corrected,"[0.104, 0.641182, 0.904, 1.897012]",,
loc_0001503,ns,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,6.000000,8.000000,2,"[0.5339999794960022, 1.0679999589920044]",manual_corrected,"[0.534, 1.068, 1.574306, 1.597635]",,
loc_0001040,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,40.000000,42.000000,7,"[0.4560000002384186, 0.621999979019165, 1.6160000562667847, 1.8200000524520874, 1.8880000114440918, 1.9299999475479126, 1.9700000286102295]",manual_corrected,"[0.456, 0.622, 1.364353, 1.500434, 1.616, 1.82, 1.888, 1.93, 1.97]",,
loc_0001044,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,48.000000,50.000000,6,"[0.017999999225139618, 0.10999999940395355, 0.32600000500679016, 0.5519999861717224, 0.7360000014305115, 0.8820000290870667]",manual_corrected,"[0.018, 0.11, 0.205723, 0.326, 0.552, 0.736, 0.882]",,
loc_0001042,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,44.000000,46.000000,6,"[0.04600000008940697, 0.6299999952316284, 0.8140000104904175, 0.9120000004768372, 1.7380000352859497, 1.7680000066757202]",manual_corrected,"[0.046, 0.63, 0.72283, 0.814, 0.912, 0.948335, 1.738, 1.768]",,
loc_0001049,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,58.000000,60.000000,5,"[0.734000027179718, 0.7459999918937683, 0.8199999928474426, 0.8999999761581421, 1.4880000352859497]",manual_corrected,"[0.061867, 0.143515, 0.734, 0.746, 0.78115, 0.82, 0.847247, 0.9, 1.488]",,
loc_0001046,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,52.000000,54.000000,4,"[1.0839999914169312, 1.3960000276565552, 1.5119999647140503, 1.6080000400543213]",manual_corrected,"[1.084, 1.396, 1.512, 1.608, 1.679283]",,
loc_0001034,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,28.000000,30.000000,4,"[0.1420000046491623, 0.41600000858306885, 0.4860000014305115, 1.0859999656677246]",manual_corrected,"[0.142, 0.166843, 0.416, 0.486, 0.648958, 1.086, 1.418786, 1.838692]",,
loc_0001031,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,22.000000,24.000000,4,"[0.6539999842643738, 0.7799999713897705, 0.843999981880188, 0.9319999814033508]",manual_corrected,"[0.654, 0.74227, 0.78, 0.844, 0.932, 0.998879, 1.064976, 1.123296, 1.216609, 1.329361, 1.500434]",,
loc_0001023,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,6.000000,8.000000,4,"[0.5899999737739563, 0.7200000286102295, 0.8420000076293945, 1.2760000228881836]",manual_corrected,"[0.225163, 0.361244, 0.59, 0.621742, 0.72, 0.842, 1.276, 1.928116]",,
loc_0000373,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,26.000000,28.000000,6,"[0.30000001192092896, 0.3199999928474426, 0.33399999141693115, 0.8420000076293945, 0.8579999804496765, 1.7339999675750732]",manual_corrected,"[0.3, 0.32, 0.334, 0.842, 0.858, 1.734, 1.850356, 1.947556]",,
loc_0000366,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,12.000000,14.000000,6,"[0.06199999898672104, 0.12399999797344208, 0.2540000081062317, 0.8100000023841858, 1.2760000228881836, 1.7239999771118164]",manual_corrected,"[0.062, 0.124, 0.254, 0.81, 1.276, 1.724, 1.850356, 1.86202]",,
loc_0000376,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,32.000000,34.000000,5,"[0.04399999976158142, 0.628000020980835, 0.656000018119812, 0.6899999976158142, 1.0099999904632568]",manual_corrected,"[0.044, 0.3107, 0.396236, 0.628, 0.656, 0.69, 1.01, 1.609299]",,
loc_0000372,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,24.000000,26.000000,5,"[1.4459999799728394, 1.5479999780654907, 1.5640000104904175, 1.690000057220459, 1.7139999866485596]",manual_corrected,"[0.563421, 0.66451, 1.446, 1.548, 1.564, 1.69, 1.714, 1.897012]",,
loc_0003927,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,54.000000,56.000000,6,"[0.11800000071525574, 0.1940000057220459, 0.5019999742507935, 0.9779999852180481, 1.1419999599456787, 1.2319999933242798]",manual_verified,,,
loc_0003919,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,38.000000,40.000000,6,"[0.07199999690055847, 0.10999999940395355, 0.17800000309944153, 0.3160000145435333, 1.034000039100647, 1.722000002861023]",manual_corrected,"[0.072, 0.11, 0.178, 0.316, 0.450669, 0.792814, 1.034, 1.554866, 1.722]",,
loc_0003924,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,48.000000,50.000000,5,"[1.3680000305175781, 1.4220000505447388, 1.4919999837875366, 1.5740000009536743, 1.6080000400543213]",manual_corrected,"[0.680062, 0.928895, 1.368, 1.422, 1.492, 1.574, 1.608, 1.679283, 1.811476, 1.865908]",,
loc_0003918,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,36.000000,38.000000,4,"[0.17399999499320984, 0.1899999976158142, 0.2619999945163727, 0.36000001430511475]",manual_corrected,"[0.174, 0.19, 0.262, 0.36, 0.882239, 1.166064, 1.593747]",,
loc_0003907,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,14.000000,16.000000,4,"[0.8799999952316284, 0.9020000100135803, 1.0679999589920044, 1.6160000562667847]",manual_corrected,"[0.88, 0.902, 0.952223, 1.068, 1.123296, 1.372129, 1.616]",,
loc_0003551,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,22.000000,24.000000,7,"[0.21199999749660492, 0.6320000290870667, 1.2200000286102295, 1.5420000553131104, 1.6059999465942383, 1.649999976158142, 1.8279999494552612]",manual_corrected,"[0.212, 0.260156, 0.632, 0.925007, 0.963887, 1.002768, 1.17384, 1.22, 1.542, 1.606, 1.65, 1.828]",,
loc_0003553,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,26.000000,28.000000,4,"[0.2199999988079071, 0.9599999785423279, 0.9900000095367432, 1.0859999656677246]",manual_corrected,"[0.22, 0.96, 0.99, 1.086, 1.162176, 1.208833]",,
loc_0001506,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,12.000000,14.000000,7,"[0.699999988079071, 1.4839999675750732, 1.5180000066757202, 1.5399999618530273, 1.5640000104904175, 1.722000002861023, 1.8179999589920044]",manual_corrected,"[0.7, 0.975551, 1.484, 1.518, 1.54, 1.564, 1.624851, 1.655955, 1.722, 1.818, 1.873684]",,
loc_0000325,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,50.000000,52.000000,7,"[0.28200000524520874, 0.328000009059906, 0.6899999976158142, 0.7879999876022339, 1.059999942779541, 1.5720000267028809, 1.6380000114440918]",manual_corrected,"[0.282, 0.328, 0.34958, 0.372908, 0.489549, 0.508989, 0.567309, 0.69, 0.715054, 0.788, 0.905567, 1.06, 1.572, 1.638]",,
loc_0002598,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.15.00.bin,36.000000,38.000000,7,"[0.5839999914169312, 0.6140000224113464, 0.6660000085830688, 0.7099999785423279, 0.7419999837875366, 0.7960000038146973, 0.8479999899864197]",manual_corrected,"[0.563421, 0.584, 0.614, 0.666, 0.71, 0.742, 0.796, 0.848, 0.893903]",,
loc_0001507,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,14.000000,16.000000,6,"[0.14800000190734863, 0.8500000238418579, 0.9079999923706055, 0.9539999961853027, 1.944000005722046, 1.9819999933242798]",manual_corrected,"[0.148, 0.493437, 0.512877, 0.594525, 0.85, 0.908, 0.954, 1.022208, 1.103856, 1.236049, 1.562642, 1.897012, 1.916452, 1.928116, 1.944, 1.982]",,
loc_0002169,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.08.00.bin,18.000000,20.000000,6,"[0.1420000046491623, 0.1860000044107437, 0.23800000548362732, 0.3199999928474426, 1.7380000352859497, 1.8539999723434448]",manual_corrected,"[0.046315, 0.077419, 0.142, 0.186, 0.238, 0.32, 1.738, 1.854, 1.970885]",,
loc_0001501,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,2.000000,4.000000,5,"[0.15399999916553497, 0.21799999475479126, 0.2460000067949295, 0.3540000021457672, 1.3660000562667847]",manual_corrected,"[0.154, 0.218, 0.246, 0.354, 0.602301, 1.366]",,
loc_0002189,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.08.00.bin,58.000000,60.000000,5,"[0.49000000953674316, 0.5740000009536743, 0.6399999856948853, 1.812000036239624, 1.8680000305175781]",manual_corrected,"[0.49, 0.574, 0.64, 0.769486, 1.01832, 1.601523, 1.812, 1.868, 1.966997]",,
loc_0002177,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.08.00.bin,34.000000,36.000000,5,"[0.414000004529953, 0.4560000002384186, 1.031999945640564, 1.2619999647140503, 1.440000057220459]",manual_corrected,"[0.414, 0.435117, 0.456, 0.477885, 1.032, 1.262, 1.44]",,
loc_0002168,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.08.00.bin,16.000000,18.000000,5,"[1.0460000038146973, 1.128000020980835, 1.3639999628067017, 1.722000002861023, 1.8300000429153442]",manual_corrected,"[0.147403, 0.174619, 0.190171, 0.4079, 1.046, 1.128, 1.181616, 1.333249, 1.364, 1.722, 1.83]",,
loc_0000321,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,42.000000,44.000000,5,"[0.25600001215934753, 0.515999972820282, 0.5659999847412109, 0.5759999752044678, 0.5979999899864197]",manual_corrected,"[0.256, 0.516, 0.566, 0.576, 0.598, 0.831695, 1.220497]",,
loc_0000312,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,24.000000,26.000000,5,"[0.6620000004768372, 0.7680000066757202, 0.8399999737739563, 1.315999984741211, 1.8639999628067017]",manual_verified,,,
loc_0000308,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,16.000000,18.000000,5,"[0.7620000243186951, 0.7940000295639038, 0.8040000200271606, 1.0779999494552612, 1.5119999647140503]",manual_corrected,"[0.762, 0.794, 0.804, 0.886127, 0.901679, 1.078, 1.512, 1.737603]",,
loc_0002588,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.15.00.bin,16.000000,18.000000,5,"[1.1299999952316284, 1.6059999465942383, 1.6519999504089355, 1.8760000467300415, 1.9420000314712524]",manual_corrected,"[0.217387, 1.13, 1.399346, 1.465442, 1.512098, 1.606, 1.652, 1.722051, 1.78426, 1.876, 1.942, 1.95922]",,
loc_0002580,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.15.00.bin,0.000000,2.000000,5,"[0.47200000286102295, 0.6259999871253967, 0.6579999923706055, 0.734000027179718, 1.3559999465942383]",manual_corrected,"[0.472, 0.626, 0.658, 0.734, 0.777262, 1.356]",,
loc_0002182,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.08.00.bin,44.000000,46.000000,4,"[0.421999990940094, 0.5960000157356262, 0.8920000195503235, 1.5959999561309814]",manual_corrected,"[0.334028, 0.422, 0.596, 0.892, 0.932783, 1.596, 1.858132]",,
loc_0000329,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,58.000000,60.000000,4,"[0.628000020980835, 1.2319999933242798, 1.2699999809265137, 1.8660000562667847]",manual_corrected,"[0.29126, 0.628, 0.695614, 1.0572, 1.232, 1.27, 1.337137, 1.535426, 1.866]",,
loc_0000320,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,40.000000,42.000000,4,"[0.9259999990463257, 1.0399999618530273, 1.1160000562667847, 1.8359999656677246]",manual_corrected,"[0.870575, 0.897791, 0.926, 0.963887, 1.04, 1.061088, 1.092192, 1.116, 1.298257, 1.836, 1.955332]",,
loc_0002587,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.15.00.bin,14.000000,16.000000,4,"[0.621999979019165, 0.7139999866485596, 0.9700000286102295, 1.465999960899353]",manual_corrected,"[0.186283, 0.543981, 0.571197, 0.622, 0.641182, 0.714, 0.855023, 0.97, 1.466, 1.745379]",,
loc_0003748,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.34.00.bin,56.000000,58.000000,6,"[0.10599999874830246, 0.8799999952316284, 0.9520000219345093, 1.406000018119812, 1.781999945640564, 1.8539999723434448]",manual_corrected,"[0.106, 0.353468, 0.88, 0.917231, 0.952, 1.406, 1.782, 1.854, 1.916452]",,
loc_0003018,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,36.000000,38.000000,6,"[1.0820000171661377, 1.128000020980835, 1.1699999570846558, 1.2359999418258667, 1.3559999465942383, 1.3839999437332153]",manual_corrected,"[0.858911, 1.082, 1.128, 1.17, 1.236, 1.356, 1.384, 1.41101, 1.465442, 1.722051, 1.84258]",,
loc_0003027,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,54.000000,56.000000,5,"[0.3019999861717224, 0.9860000014305115, 1.7860000133514404, 1.8240000009536743, 1.9479999542236328]",manual_corrected,"[0.302, 0.986, 1.407122, 1.722051, 1.786, 1.824, 1.948]",,
loc_0003021,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,42.000000,44.000000,5,"[1.2660000324249268, 1.5440000295639038, 1.6139999628067017, 1.6779999732971191, 1.7300000190734863]",manual_corrected,"[1.0572, 1.266, 1.544, 1.614, 1.678, 1.73]",,
loc_0003013,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,26.000000,28.000000,5,"[0.4259999990463257, 1.065999984741211, 1.2120000123977661, 1.3020000457763672, 1.3420000076293945]",manual_corrected,"[0.026874, 0.061867, 0.426, 1.066, 1.212, 1.302, 1.342, 1.376017, 1.982549]",,
loc_0003012,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,24.000000,26.000000,5,"[0.1979999989271164, 0.2939999997615814, 0.3100000023841858, 1.034000039100647, 1.1399999856948853]",manual_corrected,"[0.198, 0.294, 0.31, 1.034, 1.14, 1.550978]",,
loc_0003011,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,22.000000,24.000000,5,"[0.7620000243186951, 0.8799999952316284, 0.906000018119812, 1.2699999809265137, 1.4759999513626099]",manual_corrected,"[0.104635, 0.598413, 0.64507, 0.715054, 0.762, 0.808367, 0.88, 0.906, 1.142736, 1.27, 1.476]",,
loc_0003003,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,6.000000,8.000000,5,"[1.5880000591278076, 1.6239999532699585, 1.812000036239624, 1.9620000123977661, 1.9880000352859497]",manual_corrected,"[1.267153, 1.588, 1.624, 1.812, 1.962, 1.988]",,
loc_0005705,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.07.00.bin,10.000000,12.000000,4,"[0.06199999898672104, 0.5619999766349792, 1.1519999504089355, 1.1640000343322754]",manual_corrected,"[0.062, 0.562, 0.823919, 0.994991, 1.152, 1.164]",,
loc_0005704,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.07.00.bin,8.000000,10.000000,4,"[0.335999995470047, 0.39800000190734863, 1.8760000467300415, 1.9700000286102295]",manual_corrected,"[0.336, 0.398, 0.711166, 0.847247, 0.905567, 1.636515, 1.876, 1.97]",,
loc_0003028,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,56.000000,58.000000,4,"[0.014000000432133675, 0.6480000019073486, 0.6859999895095825, 1.8700000047683716]",manual_corrected,"[0.014, 0.135739, 0.186283, 0.648, 0.686, 1.87]",,
loc_0003014,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,28.000000,30.000000,4,"[0.28600001335144043, 0.7799999713897705, 1.1619999408721924, 1.4600000381469727]",manual_corrected,"[0.061867, 0.286, 0.680062, 0.78, 0.851135, 0.991103, 1.010544, 1.064976, 1.162, 1.46]",,
loc_0003010,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,20.000000,22.000000,4,"[0.6340000033378601, 1.0839999914169312, 1.1019999980926514, 1.6080000400543213]",manual_verified,,,
loc_0003009,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,18.000000,20.000000,4,"[0.257999986410141, 1.1339999437332153, 1.340000033378601, 1.531999945640564]",manual_verified,,,
loc_0003002,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,4.000000,6.000000,4,"[0.328000009059906, 0.4180000126361847, 0.7179999947547913, 1.1399999856948853]",manual_corrected,"[0.328, 0.418, 0.586749, 0.680062, 0.718, 1.14]",,
loc_0003001,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.22.00.bin,2.000000,4.000000,4,"[0.6240000128746033, 0.7879999876022339, 1.6119999885559082, 1.6519999504089355]",manual_corrected,"[0.108523, 0.29126, 0.624, 0.648958, 0.788, 1.612, 1.652]",,
loc_0002826,ns,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.19.00.bin,12.000000,14.000000,4,"[0.14000000059604645, 0.16200000047683716, 1.4700000286102295, 1.4900000095367432]",manual_verified,,,
