sample_id,channel,bucket,source_file,segment_start,segment_end,auto_event_count,auto_event_times_s_json,review_status,corrected_event_times_s_json,quality_flag,comment
loc_0005028,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.55.00.bin,36.000000,38.000000,1,[1.0],manual_verified,,,
loc_0002565,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.14.00.bin,30.000000,32.000000,1,[1.0],manual_verified,,,
loc_0004790,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.51.00.bin,40.000000,42.000000,1,[1.0],manual_verified,,,
loc_0004360,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.44.00.bin,20.000000,22.000000,1,[1.0],manual_verified,,,
loc_0000409,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,38.000000,40.000000,1,[1.0],manual_verified,,,
loc_0000898,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,56.000000,58.000000,1,[1.0],manual_verified,,,
loc_0005431,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.02.00.bin,2.000000,4.000000,1,[1.0],manual_verified,,,
loc_0004259,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,58.000000,60.000000,1,[1.0],manual_verified,,,
loc_0000778,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.44.00.bin,56.000000,58.000000,1,[1.0],manual_verified,,,
loc_0002853,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.19.00.bin,6.000000,8.000000,1,[1.0],manual_verified,,,
loc_0000034,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.32.00.bin,8.000000,10.000000,1,[1.0],manual_corrected,"[0.073531, 0.155179, 1.0]",,
loc_0000472,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.39.00.bin,44.000000,46.000000,3,"[1.0, 1.0959999561309814, 1.4299999475479126]",manual_verified,,,
loc_0002736,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.17.00.bin,12.000000,14.000000,2,"[1.0, 1.3020000457763672]",manual_verified,,,
loc_0004248,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,36.000000,38.000000,2,"[0.7039999961853027, 1.0]",manual_corrected,"[0.704, 1.0, 1.970885]",,
loc_0002318,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.10.00.bin,16.000000,18.000000,2,"[0.8659999966621399, 1.0]",manual_corrected,"[0.866, 1.0, 1.966997]",,
loc_0005020,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.55.00.bin,20.000000,22.000000,2,"[1.0, 1.656000018119812]",manual_verified,,,
loc_0004717,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.50.00.bin,14.000000,16.000000,2,"[0.7160000205039978, 1.0]",manual_verified,,,
loc_0001835,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.02.00.bin,10.000000,12.000000,2,"[1.0, 1.840000033378601]",manual_verified,,,
loc_0004241,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.42.00.bin,22.000000,24.000000,2,"[1.0, 1.2960000038146973]",manual_corrected,"[0.240716, 1.0, 1.296]",,
loc_0003235,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,50.000000,52.000000,2,"[1.0, 1.055999994277954]",manual_verified,,,
loc_0004489,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.46.00.bin,38.000000,40.000000,3,"[1.0, 1.090000033378601, 1.6679999828338623]",manual_corrected,"[1.0, 1.09, 1.582083, 1.668]",,
loc_0001495,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.56.00.bin,50.000000,52.000000,2,"[0.5559999942779541, 1.0]",manual_verified,,,
loc_0003993,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.38.00.bin,6.000000,8.000000,2,"[0.2919999957084656, 1.0]",manual_verified,,,
loc_0004896,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.53.00.bin,12.000000,14.000000,2,"[1.0, 1.0700000524520874]",manual_verified,,,
loc_0003531,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.30.00.bin,42.000000,44.000000,2,"[1.0, 1.9620000123977661]",manual_verified,,,
loc_0003940,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,20.000000,22.000000,2,"[1.0, 1.0959999561309814]",manual_verified,,,
loc_0000356,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,52.000000,54.000000,2,"[0.6800000071525574, 1.0]",manual_verified,,,
loc_0001531,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,2.000000,4.000000,2,"[0.3540000021457672, 1.0]",manual_corrected,"[0.151291, 0.213499, 0.354, 1.0]",,
loc_0004535,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.47.00.bin,10.000000,12.000000,2,"[0.1340000033378601, 1.0]",manual_verified,,,
loc_0002500,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.13.00.bin,20.000000,22.000000,2,"[1.0, 1.8459999561309814]",manual_corrected,"[1.0, 1.44989, 1.846]",,
loc_0002017,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.05.00.bin,14.000000,16.000000,3,"[1.0, 1.1360000371932983, 1.940000057220459]",manual_verified,,,
loc_0003335,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.27.00.bin,10.000000,12.000000,6,"[0.14800000190734863, 0.49799999594688416, 1.0, 1.3240000009536743, 1.5980000495910645, 1.6799999475479126]",manual_verified,,,
loc_0001731,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.00.00.bin,42.000000,44.000000,6,"[0.18799999356269836, 0.2199999988079071, 0.7739999890327454, 1.0, 1.1019999980926514, 1.777999997138977]",manual_corrected,"[0.188, 0.22, 0.774, 0.796702, 1.0, 1.102, 1.523762, 1.778]",,
loc_0005380,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.01.00.bin,20.000000,22.000000,5,"[0.11999999731779099, 0.8259999752044678, 0.8960000276565552, 1.0, 1.3600000143051147]",manual_corrected,"[0.12, 0.76171, 0.826, 0.896, 1.0, 1.36]",,
loc_0003888,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.36.00.bin,36.000000,38.000000,5,"[0.906000018119812, 1.0, 1.3040000200271606, 1.7039999961853027, 1.8619999885559082]",manual_verified,,,
loc_0001353,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.54.00.bin,6.000000,8.000000,5,"[0.2879999876022339, 0.7620000243186951, 1.0, 1.590000033378601, 1.7319999933242798]",manual_verified,,,
loc_0005735,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.07.00.bin,10.000000,12.000000,4,"[0.5619999766349792, 1.0, 1.1640000343322754, 1.9279999732971191]",manual_corrected,"[0.061867, 0.562, 1.0, 1.164, 1.928]",,
loc_0005622,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.05.00.bin,24.000000,26.000000,4,"[0.6399999856948853, 1.0, 1.7860000133514404, 1.9819999933242798]",manual_verified,,,
loc_0005441,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.02.00.bin,22.000000,24.000000,4,"[1.0, 1.444000005722046, 1.555999994277954, 1.8259999752044678]",manual_corrected,"[1.0, 1.236049, 1.444, 1.556, 1.663731, 1.826]",,
loc_0005019,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.55.00.bin,18.000000,20.000000,4,"[0.44200000166893005, 1.0, 1.1440000534057617, 1.7000000476837158]",manual_verified,,,
loc_0004368,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.44.00.bin,36.000000,38.000000,4,"[1.0, 1.8839999437332153, 1.8980000019073486, 1.937999963760376]",manual_corrected,"[1.0, 1.44989, 1.884, 1.898, 1.938]",,
loc_0004188,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,36.000000,38.000000,4,"[0.6320000290870667, 0.9760000109672546, 1.0, 1.0180000066757202]",manual_verified,,,
loc_0004055,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.39.00.bin,10.000000,12.000000,4,"[0.12600000202655792, 0.621999979019165, 1.0, 1.0720000267028809]",manual_corrected,"[0.126, 0.622, 0.691726, 1.0, 1.072]",,
loc_0004018,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.38.00.bin,56.000000,58.000000,4,"[1.0, 1.1540000438690186, 1.2300000190734863, 1.9880000352859497]",manual_verified,,,
loc_0003937,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,14.000000,16.000000,4,"[0.7680000066757202, 0.8799999952316284, 1.0, 1.6160000562667847]",manual_verified,,,
loc_0003882,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.36.00.bin,24.000000,26.000000,4,"[0.421999990940094, 0.4339999854564667, 1.0, 1.0820000171661377]",manual_corrected,"[0.422, 0.434, 1.0, 1.082, 1.585971, 1.632627]",,
loc_0003834,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.35.00.bin,48.000000,50.000000,4,"[0.8159999847412109, 1.0, 1.1119999885559082, 1.305999994277954]",manual_corrected,"[0.816, 1.0, 1.112, 1.306, 1.593747, 1.714275]",,
loc_0003823,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.35.00.bin,26.000000,28.000000,4,"[0.1420000046491623, 0.20399999618530273, 0.22200000286102295, 1.0]",manual_verified,,,
loc_0003755,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.34.00.bin,10.000000,12.000000,4,"[0.5199999809265137, 0.6539999842643738, 0.7739999890327454, 1.0]",manual_corrected,"[0.52, 0.654, 0.718942, 0.774, 1.0, 1.084416, 1.123296, 1.1544, 1.204945]",,
loc_0003633,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.32.00.bin,6.000000,8.000000,4,"[0.5699999928474426, 1.0, 1.7100000381469727, 1.7640000581741333]",manual_corrected,"[0.458445, 0.57, 1.0, 1.71, 1.764, 1.799812]",,
loc_0003646,we,dense,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.32.00.bin,32.000000,34.000000,4,"[0.3659999966621399, 0.7639999985694885, 1.0, 1.7200000286102295]",manual_verified,,,
loc_0003215,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,10.000000,12.000000,1,[1.0],manual_corrected,"[0.823919, 1.0]",,
loc_0005256,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.59.00.bin,12.000000,14.000000,3,"[0.9520000219345093, 0.9739999771118164, 1.0]",manual_corrected,"[0.124075, 0.143515, 0.248492, 0.827807, 0.952, 0.974, 1.0]",,
loc_0000817,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.45.00.bin,14.000000,16.000000,3,"[0.06199999898672104, 0.17800000309944153, 1.0]",manual_verified,,,
loc_0004912,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.53.00.bin,44.000000,46.000000,1,[1.0],manual_verified,,,
loc_0001896,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.03.00.bin,12.000000,14.000000,1,[1.0],manual_verified,,,
loc_0004433,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.45.00.bin,46.000000,48.000000,3,"[1.0, 1.065999984741211, 1.0880000591278076]",manual_verified,,,
loc_0002791,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.18.00.bin,2.000000,4.000000,1,[1.0],manual_verified,,,
loc_0000450,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.39.00.bin,0.000000,2.000000,1,[1.0],manual_verified,,,
loc_0001053,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,6.000000,8.000000,2,"[1.0, 1.2760000228881836]",manual_verified,,,
loc_0004003,we,few,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.38.00.bin,26.000000,28.000000,2,"[0.30000001192092896, 1.0]",manual_verified,,,
loc_0000407,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,34.000000,36.000000,1,[1.0],manual_verified,,,
loc_0005813,we,single,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.08.00.bin,46.000000,48.000000,1,[1.0],manual_corrected,"[1.0, 1.597635]",,
