sample_id,channel,bucket,review_reason,event_count,source_file,segment_start,segment_end,png_path,npz_path
loc_0003235,we,few,few_events_reference,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,50.000000,52.000000,we/few/loc_0003235.png,samples/loc_0003235.npz
loc_0004489,we,few,few_events_reference,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.46.00.bin,38.000000,40.000000,we/few/loc_0004489.png,samples/loc_0004489.npz
loc_0001495,we,few,few_events_reference,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.56.00.bin,50.000000,52.000000,we/few/loc_0001495.png,samples/loc_0001495.npz
loc_0003993,we,few,few_events_reference,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.38.00.bin,6.000000,8.000000,we/few/loc_0003993.png,samples/loc_0003993.npz
loc_0004896,we,few,few_events_reference,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.53.00.bin,12.000000,14.000000,we/few/loc_0004896.png,samples/loc_0004896.npz
loc_0003531,we,few,few_events_reference,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.30.00.bin,42.000000,44.000000,we/few/loc_0003531.png,samples/loc_0003531.npz
loc_0003940,we,few,few_events_reference,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,20.000000,22.000000,we/few/loc_0003940.png,samples/loc_0003940.npz
loc_0000356,we,few,few_events_reference,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,52.000000,54.000000,we/few/loc_0000356.png,samples/loc_0000356.npz
loc_0001531,we,few,few_events_reference,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,2.000000,4.000000,we/few/loc_0001531.png,samples/loc_0001531.npz
loc_0004535,we,few,few_events_reference,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.47.00.bin,10.000000,12.000000,we/few/loc_0004535.png,samples/loc_0004535.npz
loc_0002500,we,few,few_events_reference,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.13.00.bin,20.000000,22.000000,we/few/loc_0002500.png,samples/loc_0002500.npz
loc_0002017,we,few,few_events_reference,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.05.00.bin,14.000000,16.000000,we/few/loc_0002017.png,samples/loc_0002017.npz
loc_0003335,we,dense,dense_events_priority,6,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.27.00.bin,10.000000,12.000000,we/dense/loc_0003335.png,samples/loc_0003335.npz
loc_0001731,we,dense,dense_events_priority,6,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.00.00.bin,42.000000,44.000000,we/dense/loc_0001731.png,samples/loc_0001731.npz
loc_0005380,we,dense,dense_events_priority,5,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.01.00.bin,20.000000,22.000000,we/dense/loc_0005380.png,samples/loc_0005380.npz
loc_0003888,we,dense,dense_events_priority,5,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.36.00.bin,36.000000,38.000000,we/dense/loc_0003888.png,samples/loc_0003888.npz
loc_0001353,we,dense,dense_events_priority,5,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.54.00.bin,6.000000,8.000000,we/dense/loc_0001353.png,samples/loc_0001353.npz
loc_0005735,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.07.00.bin,10.000000,12.000000,we/dense/loc_0005735.png,samples/loc_0005735.npz
loc_0005622,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.05.00.bin,24.000000,26.000000,we/dense/loc_0005622.png,samples/loc_0005622.npz
loc_0005441,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.02.00.bin,22.000000,24.000000,we/dense/loc_0005441.png,samples/loc_0005441.npz
loc_0005019,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.55.00.bin,18.000000,20.000000,we/dense/loc_0005019.png,samples/loc_0005019.npz
loc_0004368,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.44.00.bin,36.000000,38.000000,we/dense/loc_0004368.png,samples/loc_0004368.npz
loc_0004188,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.41.00.bin,36.000000,38.000000,we/dense/loc_0004188.png,samples/loc_0004188.npz
loc_0004055,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.39.00.bin,10.000000,12.000000,we/dense/loc_0004055.png,samples/loc_0004055.npz
loc_0004018,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.38.00.bin,56.000000,58.000000,we/dense/loc_0004018.png,samples/loc_0004018.npz
loc_0003937,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,14.000000,16.000000,we/dense/loc_0003937.png,samples/loc_0003937.npz
loc_0003882,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.36.00.bin,24.000000,26.000000,we/dense/loc_0003882.png,samples/loc_0003882.npz
loc_0003834,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.35.00.bin,48.000000,50.000000,we/dense/loc_0003834.png,samples/loc_0003834.npz
loc_0003823,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.35.00.bin,26.000000,28.000000,we/dense/loc_0003823.png,samples/loc_0003823.npz
loc_0003755,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.34.00.bin,10.000000,12.000000,we/dense/loc_0003755.png,samples/loc_0003755.npz
loc_0003633,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.32.00.bin,6.000000,8.000000,we/dense/loc_0003633.png,samples/loc_0003633.npz
loc_0003646,we,dense,dense_events_priority,4,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.32.00.bin,32.000000,34.000000,we/dense/loc_0003646.png,samples/loc_0003646.npz
loc_0003215,we,single,coverage_fill,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,10.000000,12.000000,we/single/loc_0003215.png,samples/loc_0003215.npz
loc_0005256,we,few,coverage_fill,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.59.00.bin,12.000000,14.000000,we/few/loc_0005256.png,samples/loc_0005256.npz
loc_0000817,we,few,coverage_fill,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.45.00.bin,14.000000,16.000000,we/few/loc_0000817.png,samples/loc_0000817.npz
loc_0004912,we,single,coverage_fill,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.53.00.bin,44.000000,46.000000,we/single/loc_0004912.png,samples/loc_0004912.npz
loc_0001896,we,single,coverage_fill,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.03.00.bin,12.000000,14.000000,we/single/loc_0001896.png,samples/loc_0001896.npz
loc_0004433,we,few,coverage_fill,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.45.00.bin,46.000000,48.000000,we/few/loc_0004433.png,samples/loc_0004433.npz
loc_0002791,we,single,coverage_fill,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.18.00.bin,2.000000,4.000000,we/single/loc_0002791.png,samples/loc_0002791.npz
loc_0000450,we,single,coverage_fill,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.39.00.bin,0.000000,2.000000,we/single/loc_0000450.png,samples/loc_0000450.npz
loc_0001053,we,few,coverage_fill,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,6.000000,8.000000,we/few/loc_0001053.png,samples/loc_0001053.npz
loc_0004003,we,few,coverage_fill,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.38.00.bin,26.000000,28.000000,we/few/loc_0004003.png,samples/loc_0004003.npz
loc_0000407,we,single,coverage_fill,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,34.000000,36.000000,we/single/loc_0000407.png,samples/loc_0000407.npz
loc_0005813,we,single,coverage_fill,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_18.08.00.bin,46.000000,48.000000,we/single/loc_0005813.png,samples/loc_0005813.npz
